FID,Shape_Leng,Shape_Area,ADM2_EN,ADM2_MN,ADM2_PCODE,ADM2_REF,ADM2ALT1EN,ADM2ALT2EN,ADM2ALT1MN,ADM2ALT2MN,ADM1_EN,ADM1_MN,ADM1_PCODE,ADM0_EN,ADM0_MN,ADM0_PCODE,date,validOn,validTo,Province,Dsitrict,ADM2_CODE,Summary06,Horse06,Cattle06,Camel06,Sheep06,Goat06,Summary02,Horse02,Cattle02,Camel02,Sheep02,Goat02,Summary99,Horse99,Cattle99,Camel99,Sheep99,Goat99,Summary96,Horse96,Cattle96,Camel96,Sheep96,Goat96,Summary92,Horse92,Cattle92,Camel92,Sheep92,Goat92,Den_Goat92,Den_Goat06,Den_Shep02,Den_Shep06,Den_Shep92
216,3.242714876700000,0.388110364709000,O'mnogovi,Өмнөгөвь,MN8531,Omnogovi, , , , ,Uvs,Увс,MN85,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Uvs,Omnogovi,MN8531,160.090000000000003,4.660000000000000,5.760000000000000,0.950000000000000,76.560000000000002,72.159999999999997,83.209999999999994,2.980000000000000,3.140000000000000,0.860000000000000,41.030000000000001,35.210000000000001,123.930000000000007,7.040000000000000,6.810000000000000,1.280000000000000,66.409999999999997,42.390000000000001,130.610000000000014,8.010000000000000,9.539999999999999,1.550000000000000,70.569999999999993,40.950000000000003,118.920000000000002,7.140000000000000,6.830000000000000,1.510000000000000,77.219999999999999,26.230000000000000,67.583868881399994,185.926495557999999,105.717351894999993,197.263476994000001,198.964024209999991
217,3.967178121580000,0.525157137624000,O'ndor-Ulaan,Өндөр-Улаан,MN6522,Ondor-Ulaan, , , , ,Arxangai,Архангай,MN65,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Arkhangai,Ondur-Ulaan,MN6522,179.620000000000005,15.260000000000000,33.049999999999997,0.000000000000000,77.579999999999998,53.740000000000002,121.280000000000001,16.379999999999999,27.379999999999999,0.000000000000000,46.969999999999999,30.559999999999999,138.300000000000011,20.329999999999998,38.250000000000000,0.000000000000000,53.539999999999999,26.170000000000002,98.730000000000004,15.900000000000000,27.640000000000001,0.000000000000000,39.020000000000003,16.160000000000000,88.959999999999994,12.090000000000000,20.160000000000000,0.000000000000000,47.409999999999997,9.310000000000000,17.728027161800000,102.331276012000004,89.439896432699996,147.727212374999993,90.277740895799994
218,3.057513787810000,0.555793208292000,O'ndorshil,Өндөршил,MN4831,Ondorshil, , , , ,Dundgovi,Дундговь,MN48,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Dundgovi,Ondurshil,MN4831,63.369999999999997,4.210000000000000,1.070000000000000,1.220000000000000,31.379999999999999,25.489999999999998,59.070000000000000,6.350000000000000,2.110000000000000,1.050000000000000,27.140000000000001,22.410000000000000,69.030000000000001,8.840000000000000,5.080000000000000,1.440000000000000,30.910000000000000,22.760000000000002,61.180000000000000,7.690000000000000,4.590000000000000,1.540000000000000,27.469999999999999,19.890000000000001,56.060000000000002,6.260000000000000,3.550000000000000,2.630000000000000,29.670000000000002,13.960000000000001,25.117255467900002,45.862381223299998,48.831111274999998,56.459847892799999,53.383164020999999
219,2.657853709890000,0.312824886434000,O'ndorshireet,Өндөрширээт,MN4161,Ondorshireet, , , , ,To'v,Төв,MN41,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Tov,Undurshireet,MN4161,87.430000000000007,8.100000000000000,3.910000000000000,0.040000000000000,40.810000000000002,34.579999999999998,76.120000000000005,9.670000000000000,4.860000000000000,0.060000000000000,35.619999999999997,25.920000000000002,93.019999999999996,13.990000000000000,12.369999999999999,0.110000000000000,42.619999999999997,23.930000000000000,74.010000000000005,11.180000000000000,9.789999999999999,0.120000000000000,36.100000000000001,16.829999999999998,90.500000000000000,9.000000000000000,8.850000000000000,0.200000000000000,60.009999999999998,12.449999999999999,39.798623894400002,110.541077451000007,113.865621133999994,130.456372781999988,191.832563848000007
220,3.143696089940000,0.571488895109000,O'ndorxangai,Өндөрхангай,MN8534,Ondorxangai, , , , ,Uvs,Увс,MN85,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Uvs,Ondorkhangai,MN8534,159.039999999999992,7.400000000000000,7.940000000000000,0.370000000000000,73.530000000000001,69.810000000000002,87.579999999999998,5.770000000000000,4.240000000000000,0.600000000000000,42.090000000000003,34.890000000000001,130.330000000000013,12.580000000000000,16.460000000000001,1.230000000000000,60.630000000000003,39.430000000000000,102.090000000000003,11.010000000000000,13.300000000000001,1.210000000000000,48.380000000000003,28.190000000000001,90.829999999999998,10.160000000000000,9.779999999999999,1.330000000000000,54.539999999999999,15.020000000000000,26.282225479000001,122.154604573000000,73.649725060700007,128.663917408000003,95.434925274600005
221,4.679505564490000,0.960865103369000,O'rgon,Өргөн,MN4425,Orgon, , , , ,Dornogovi,Дорноговь,MN44,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Dornogovi,Orgun,MN4425,36.659999999999997,3.510000000000000,1.640000000000000,0.890000000000000,17.109999999999999,13.500000000000000,67.489999999999995,6.140000000000000,3.770000000000000,1.320000000000000,31.420000000000002,24.850000000000001,80.709999999999994,8.880000000000001,8.310000000000000,1.300000000000000,37.890000000000001,24.329999999999998,63.090000000000003,6.550000000000000,6.180000000000000,1.080000000000000,30.760000000000002,18.520000000000000,61.810000000000002,5.650000000000000,4.320000000000000,1.620000000000000,34.909999999999997,15.310000000000000,15.933558151200000,14.049838996800000,32.699699354099998,17.806870017500000,36.331842917000003
222,3.906216173590000,0.796036107968000,Ongon,Онгон,MN2219, , , , , ,Sukhbaatar,Сүхбаатар,MN22,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Sukhbaatar,Ongon,MN2219,134.490000000000009,12.199999999999999,8.750000000000000,0.990000000000000,72.299999999999997,40.250000000000000,159.919999999999987,17.210000000000001,14.949999999999999,1.140000000000000,84.209999999999994,42.420000000000002,143.960000000000008,15.750000000000000,18.270000000000000,1.070000000000000,77.230000000000004,31.649999999999999,105.629999999999995,11.699999999999999,13.430000000000000,0.990000000000000,57.570000000000000,21.949999999999999,123.780000000000001,13.020000000000000,14.880000000000001,1.690000000000000,77.969999999999999,16.219999999999999,20.375960132500001,50.563033004600001,105.786658615999997,90.825025744800001,97.947818220200006
223,2.378359844490000,0.159986721637000,Orxon,Орхон,MN4325, , , , , ,Selenge,Сэлэнгэ,MN43,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Selenge,Orkhon,MN4325,31.960000000000001,1.520000000000000,3.030000000000000,0.010000000000000,12.650000000000000,14.760000000000000,35.509999999999998,2.820000000000000,5.350000000000000,0.010000000000000,15.550000000000001,11.789999999999999,37.070000000000000,2.480000000000000,6.950000000000000,0.000000000000000,19.149999999999999,8.490000000000000,26.770000000000000,2.090000000000000,5.330000000000000,0.000000000000000,14.920000000000000,4.440000000000000,28.629999999999999,1.350000000000000,4.840000000000000,0.000000000000000,20.059999999999999,2.380000000000000,14.876234575300000,92.257656441600005,97.195566237600005,79.069061923199996,125.385405706000000
224,1.749246208870000,0.055156706659600,Orxon,Орхон,MN4504, , , , , ,Darkhan-Uul,Дархан-Уул,MN45,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Darkhan-Uul,Orkhon,MN4504,29.890000000000001,1.000000000000000,4.740000000000000,0.250000000000000,13.590000000000000,10.300000000000001,34.670000000000002,1.690000000000000,6.420000000000000,0.070000000000000,15.300000000000001,11.190000000000000,33.950000000000003,2.340000000000000,6.800000000000000,0.040000000000000,15.789999999999999,8.980000000000000,13.240000000000000,1.090000000000000,3.440000000000000,0.010000000000000,5.920000000000000,2.780000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,186.740663535000010,277.391471076000016,246.388894897000000,0.000000000000000
225,4.837419286930000,0.491146945672000,Orxon,Орхон,MN6325, , , , , ,Bulgan,Булган,MN63,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Bulgan,Orkhon,MN6325,142.800000000000011,16.000000000000000,9.830000000000000,0.020000000000000,58.930000000000000,58.020000000000003,110.319999999999993,15.010000000000000,11.289999999999999,0.040000000000000,46.710000000000001,37.270000000000003,125.280000000000001,18.090000000000000,18.840000000000000,0.040000000000000,56.170000000000002,32.140000000000001,102.120000000000005,16.710000000000001,16.300000000000001,0.040000000000000,46.280000000000001,22.800000000000001,85.069999999999993,11.680000000000000,12.230000000000000,0.070000000000000,49.820000000000000,11.279999999999999,22.966650000400001,118.131651864000006,95.103920347300004,119.984457848000005,101.436037502000005
226,2.930498139450000,0.361807560150000,Orxontuul,Орхонтуул,MN4328, , , , , ,Selenge,Сэлэнгэ,MN43,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Selenge,Orkhontuul,MN4328,45.340000000000003,4.180000000000000,3.350000000000000,0.220000000000000,17.980000000000000,19.609999999999999,53.689999999999998,5.520000000000000,6.010000000000000,0.330000000000000,24.120000000000001,17.699999999999999,62.920000000000002,6.260000000000000,11.869999999999999,0.290000000000000,29.719999999999999,14.789999999999999,46.850000000000001,5.110000000000000,11.350000000000000,0.290000000000000,21.539999999999999,8.560000000000000,42.189999999999998,3.480000000000000,13.460000000000001,0.250000000000000,20.120000000000001,4.880000000000000,13.487833139699999,54.200083579999998,66.665273633300004,49.694926199299999,55.609672699100003
227,4.793839999380000,0.674442333993000,Otgon,Отгон,MN8131, , , , , ,Zavkhan,Завхан,MN81,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Zavkhan,Otgon,MN8131,158.800000000000011,10.359999999999999,13.850000000000000,0.550000000000000,79.090000000000003,54.950000000000003,92.950000000000003,9.130000000000001,11.199999999999999,0.690000000000000,43.960000000000001,27.960000000000001,137.080000000000013,12.180000000000000,19.430000000000000,0.890000000000000,68.579999999999998,36.000000000000000,116.640000000000001,10.890000000000001,15.830000000000000,0.880000000000000,59.259999999999998,29.770000000000000,94.939999999999998,6.500000000000000,13.340000000000000,0.550000000000000,60.219999999999999,14.330000000000000,21.247183454799998,81.474719528199998,65.179775622500003,117.267253275000002,89.288582529300001
228,1.695598798120000,0.116628596401000,Rashaant,Рашаант,MN6328, , , , , ,Bulgan,Булган,MN63,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Bulgan,Rashaant,MN6328,63.149999999999999,4.210000000000000,1.980000000000000,0.020000000000000,30.140000000000001,26.800000000000001,40.070000000000000,3.870000000000000,1.580000000000000,0.030000000000000,19.890000000000001,14.699999999999999,52.149999999999999,6.770000000000000,6.200000000000000,0.050000000000000,25.910000000000000,13.220000000000001,43.560000000000002,5.310000000000000,6.180000000000000,0.060000000000000,23.789999999999999,8.230000000000000,32.840000000000003,2.610000000000000,4.200000000000000,0.010000000000000,23.059999999999999,2.960000000000000,25.379710391300002,229.789269759000007,170.541364757999986,258.427186214000017,197.721662710999993
229,2.653010397500000,0.242273994256000,Rashaant,Рашаант,MN6725, , , , , ,Khovsgol,Хөвсгөл,MN67,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khovsgol,Rashaant,MN6725,151.389999999999986,7.430000000000000,11.100000000000000,0.000000000000000,65.049999999999997,67.810000000000002,109.049999999999997,8.949999999999999,10.699999999999999,0.000000000000000,44.340000000000003,45.060000000000002,104.319999999999993,10.080000000000000,17.460000000000001,0.000000000000000,41.850000000000001,34.930000000000000,71.090000000000003,7.990000000000000,13.160000000000000,0.000000000000000,27.660000000000000,22.280000000000001,69.519999999999996,5.720000000000000,11.560000000000000,0.000000000000000,37.219999999999999,15.020000000000000,61.995923442500001,279.889718285000015,183.015928457999991,268.497657785000001,153.627714416000003
230,7.824882672790000,0.986859126413000,Renchinlxu'mbe,Рэнчинлхүмбэ,MN6728,Renchinlxumbe, , , , ,Khovsgol,Хөвсгөл,MN67,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khovsgol,Renchinlkhumbe,MN6728,107.599999999999994,9.330000000000000,23.780000000000001,0.160000000000000,40.289999999999999,34.049999999999997,93.969999999999999,9.570000000000000,21.379999999999999,0.170000000000000,35.259999999999998,27.590000000000000,85.390000000000001,8.140000000000001,22.980000000000000,0.150000000000000,34.140000000000001,19.980000000000000,70.620000000000005,6.980000000000000,19.629999999999999,0.140000000000000,30.020000000000000,13.840000000000000,76.099999999999994,6.110000000000000,16.469999999999999,0.190000000000000,44.890000000000001,8.440000000000000,8.552385820940000,34.503404881900003,35.729517067099998,40.826495820600002,45.487748756199998
231,4.033433354880000,0.492498919505000,Sagil,Сагил,MN8537, , , , , ,Uvs,Увс,MN85,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Uvs,Sagil,MN8537,144.620000000000005,2.810000000000000,6.580000000000000,0.180000000000000,69.650000000000006,65.400000000000006,86.769999999999996,1.920000000000000,4.480000000000000,0.250000000000000,43.189999999999998,36.939999999999998,73.450000000000003,2.870000000000000,6.630000000000000,0.400000000000000,37.390000000000001,26.170000000000002,80.209999999999994,4.240000000000000,8.760000000000000,0.640000000000000,41.399999999999999,25.180000000000000,72.560000000000002,4.340000000000000,6.620000000000000,0.780000000000000,43.979999999999997,16.850000000000001,34.213273030000003,132.792169505000004,87.695623867400002,141.421630061999991,89.299688300200003
232,5.001581042770000,0.389134038580000,Sagsai,Сагсай,MN8328, , , , , ,Bayan-Olgii,Баян-Өлгий,MN83,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Bayan-Olgii,Sagsai,MN8328,109.409999999999997,5.180000000000000,6.150000000000000,0.350000000000000,49.820000000000000,47.909999999999997,82.790000000000006,5.300000000000000,6.160000000000000,0.510000000000000,40.079999999999998,30.730000000000000,90.510000000000005,6.010000000000000,6.570000000000000,0.620000000000000,47.579999999999998,29.739999999999998,94.340000000000003,6.350000000000000,7.570000000000000,0.610000000000000,51.640000000000001,28.170000000000002,66.359999999999999,4.670000000000000,4.480000000000000,0.450000000000000,42.579999999999998,14.180000000000000,36.439885988199997,123.119530162000004,102.997928802000004,128.027864593000004,109.422450308999998
233,2.451229614920000,0.262521755752000,Sainshand,Сайншанд,MN4401, , , , , ,Dornogovi,Дорноговь,MN44,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Dornogovi,Sainshand,MN4401,18.520000000000000,1.420000000000000,0.570000000000000,1.280000000000000,7.150000000000000,8.090000000000000,55.619999999999997,4.040000000000000,2.740000000000000,1.920000000000000,20.070000000000000,26.850000000000001,62.850000000000001,4.950000000000000,5.570000000000000,1.510000000000000,24.129999999999999,26.680000000000000,48.500000000000000,3.300000000000000,4.980000000000000,1.120000000000000,19.859999999999999,19.250000000000000,17.890000000000001,0.950000000000000,2.410000000000000,0.160000000000000,8.910000000000000,5.480000000000000,20.874460420599998,30.816493577199999,76.450806686500002,27.235837957600001,33.940044224099999
234,3.067993142040000,0.387840133574000,Saintsagaan,Сайнцагаан,MN4801, , , , , ,Dundgovi,Дундговь,MN48,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Dundgovi,Saintsagaan,MN4801,191.199999999999989,10.570000000000000,3.200000000000000,0.830000000000000,86.069999999999993,90.540000000000006,158.430000000000007,12.279999999999999,2.990000000000000,0.980000000000000,74.129999999999995,68.049999999999997,221.800000000000011,20.629999999999999,11.090000000000000,1.510000000000000,104.010000000000005,84.549999999999997,139.629999999999995,14.190000000000000,6.920000000000000,1.410000000000000,63.439999999999998,53.659999999999997,129.650000000000006,10.980000000000000,6.060000000000000,1.150000000000000,71.879999999999995,39.570000000000000,102.026573772000006,233.446701778000005,191.135453974000001,221.921334459999997,185.334094585999992
